primitive_instance,display_name,count,time,eval_direct
"/phylanx/variable$17$i/9$49$16","variable/i(49, 16)",501,247919,1
"/phylanx/variable$18$u/9$50$16","variable/u(50, 16)",51,33530,1
"/phylanx/variable$19$XtX/9$52$16","variable/XtX(52, 16)",100,26264,1
"/phylanx/variable$2$num_users/9$30$16","variable/num_users(30, 16)",17,19249,1
"/phylanx/variable$20$YtY/9$53$16","variable/YtY(53, 16)",10,7686,1
"/phylanx/variable$21$A/9$54$16","variable/A(54, 16)",110,56155,1
"/phylanx/variable$22$b/9$55$16","variable/b(55, 16)",110,69947,1
"/phylanx/variable$3$num_items/9$31$16","variable/num_items(31, 16)",107,84221,1
"/phylanx/variable$4$conf/9$32$16","variable/conf(32, 16)",110,93013,1
"/phylanx/variable$5$conf_u/9$34$16","variable/conf_u(34, 16)",20,18817,1
"/phylanx/variable$6$conf_i/9$35$16","variable/conf_i(35, 16)",200,159714,1
"/phylanx/variable$7$c_u/9$37$16","variable/c_u(37, 16)",20,10912,1
"/phylanx/variable$8$c_i/9$38$16","variable/c_i(38, 16)",200,77130,1
"/phylanx/variable$9$p_u/9$39$16","variable/p_u(39, 16)",10,11674,1
"/phylanx/while$0/9$56$9","while(56, 9)",1,266722833,-1
"/phylanx/while$1/9$64$17","while(64, 17)",1,29627976,-1
"/phylanx/while$2/9$77$17","while(77, 17)",1,234919836,-1

